,property_a,property_b
sample_3929,0.14619719475623721,0.6956993540170064
sample_3930,0.15761441200249643,0.8323027633938339
sample_3931,0.19787129590762442,0.9366732110764557
sample_3932,0.2669678464716209,1.008810697064872
sample_3933,0.3649040636944863,1.048715221359083
sample_3934,0.49167994757622036,1.0563867839590881
sample_3935,0.24020525663149112,0.5778510267486262
sample_3936,0.2241846434602369,0.7330606048230703
sample_3937,0.23700369694785142,0.8560372212033088
sample_3938,0.27866241709433465,0.9467808758893417
sample_3939,0.34916080389968657,1.0052915688811692
sample_3940,0.44849885736390716,1.031569300178791
sample_3941,0.3387828644979349,0.5998656701494306
sample_3942,0.32416408756803594,0.7414484552272856
sample_3943,0.33838497729700573,0.8507982786109352
sample_3944,0.3814455336848443,0.927915140300379
sample_3945,0.45334575673155153,0.9727990402956175
sample_3946,0.45935246776817795,0.5929069131483864
sample_3947,0.44613552707963433,0.7208629052296524
sample_3948,0.46175825304995954,0.8165859356167129
sample_3949,0.5062206456791534,0.8800760043095679
sample_3950,0.6019140664422207,0.5569747557454935
sample_3951,0.5900989619950323,0.6713039548301706
sample_3952,0.6071235242067128,0.753400192220642
sample_3953,0.7664676605200624,0.492069197940752
sample_3954,0.7560543923142294,0.5927716040288401
sample_3955,0.9530132500017037,0.39819023973416184
sample_3956,0.07757671336984936,0.03159132998319136
sample_3957,0.05504083825293632,0.2561790201041946
sample_3958,0.06134462979489211,0.4485337485309924
sample_3959,0.09648808799571654,0.6086555152635846
sample_3960,0.16047121285540977,0.7365443203019713
sample_3961,0.2532940043739716,0.8322001636461522
sample_3962,0.37495646255140214,0.8956230452961277
sample_3963,0.5254585873877015,0.9268129652518976
sample_3964,0.7048003788828695,0.9257699235134618
sample_3965,0.9129818370369063,0.8924939200808206
sample_3966,1.1500029618498115,0.8269849549539738
sample_3967,0.06593450642459472,0.1988035616838567
sample_3968,0.04480046754903705,0.40976445880827106
sample_3969,0.1544363508755763,0.8492493800162807
sample_3970,0.24866097863549336,0.9312784303638728
sample_3971,0.7043728618684573,0.9839678112414154
sample_3972,0.9139561562638494,0.9370650148121851
sample_3973,0.07628429488313937,0.3370423929826735
sample_3974,0.056552092248937064,0.534376497110499
sample_3975,0.06565955627360337,0.6994776395441187
sample_3976,0.10360668695713843,0.832345820283533
sample_3977,0.17039348429954213,0.9329810393287415
sample_3978,0.26601994830081466,1.0013832966797445
sample_3979,0.3904860789609558,1.037552592336542
sample_3980,0.5437918762799656,1.041488926299134
sample_3981,0.7259373402578444,1.0131922985675201
sample_3982,0.1086260787454835,0.44630782387964174
sample_3983,0.09029571235263645,0.6300151350108781
sample_3984,0.10080501261865812,0.781489484447909
sample_3985,0.14015397954354844,0.9007308721907341
sample_3986,0.2083426131273075,0.9877392982393538
sample_3987,0.30537091336993516,1.0425147625937679
sample_3988,0.43123888027143165,1.0650572652539763
sample_3989,0.5859465138317967,1.055366806219979
sample_3990,0.16295985801162702,0.5265998543747613
sample_3991,0.1460313278601352,0.6966803725094087
sample_3992,0.1579424643675121,0.8345279289498506
sample_3993,0.19869326753375782,0.9401425236960868
sample_3994,0.2682837373588721,1.0135241567481175
sample_3995,0.36671387384285514,1.0546728281059425
sample_3996,0.49398367698570705,1.0635885377695617
sample_3997,0.23928563268156985,0.5779184844680324
sample_3998,0.22375893877143332,0.7343722096060907
sample_3999,0.2370719115201656,0.8585929730499435
sample_4000,0.27922455092776655,0.9505807747995907
sample_4001,0.3502168569942362,1.0103356148550324
sample_4002,0.45004882971957455,1.0378574932162685
sample_4003,0.3376034027553121,0.6002637141594547
sample_4004,0.32347854508653096,0.7430906463009241
sample_4005,0.33819335407661844,0.8536846167481877
sample_4006,0.3817478297255747,0.9320456255012459
sample_4007,0.45414197203339973,0.9781736725600988
sample_4008,0.4579131682328538,0.5936355434490285
sample_4009,0.4451901468054278,0.7228356825939088
sample_4010,0.4613067920368707,0.8198028600445837
sample_4011,0.5062631039271823,0.8845370758010528
sample_4012,0.6002149291141948,0.5580339723367537
sample_4013,0.5888937439281242,0.673607318485045
sample_4014,0.6064122254009223,0.7569477029391307
sample_4015,0.7645086853993351,0.49345900082263017
sample_4016,0.7545893364546199,0.5954055539743325
sample_4017,0.950794437088275,0.39991062890665807
sample_4018,0.07805626570579471,0.030055888422343302
sample_4019,0.056014309849999416,0.2558877256069609
sample_4020,0.06281202065307281,0.44948660109737304
sample_4021,0.09844939811501507,0.6108525148935795
sample_4022,0.16292644223582606,0.7399854669955803
sample_4023,0.2562431530155056,0.8368854574033757
sample_4024,0.3783995304540539,0.9015524861169655
sample_4025,0.5293955745514708,0.9339865531363496
sample_4026,0.7092312853077567,0.9341876584615281
sample_4027,0.9179066627229111,0.9021558020925011
sample_4028,1.155421706796934,0.8378909840292686
sample_4029,0.06615422096783852,0.1975987064136268
sample_4030,0.045514101353398506,0.4098037506016554
sample_4031,0.156631742463291,0.8530211130005079
sample_4032,0.2513502894843258,0.9362943104117143
sample_4033,0.7085439305006429,0.9927161324800995
sample_4034,0.9186211441571526,0.9470574831144836
sample_4035,0.07624417163368166,0.3361681240030616
sample_4036,0.057005888260597104,0.5347463751945013
sample_4037,0.06660727154638116,0.7010916646917353
sample_4038,0.10504832149103396,0.8352039924947638
sample_4039,0.17232903809455535,0.9370833586035867
sample_4040,0.2684494213569456,1.0067297630182042
sample_4041,0.39340947127820447,1.0441432057386157
sample_4042,0.547209187858332,1.049323686764822
sample_4043,0.7298485710973285,1.0222712060968224
sample_4044,0.10832611770332429,0.44576414119064783
sample_4045,0.09048967057159499,0.6307155993854985
sample_4046,0.10149289009873436,0.7834340958861437
sample_4047,0.14133577628474242,0.903919630692583
sample_4048,0.21001832912961924,0.992172203804817
sample_4049,0.30754054863336466,1.0481918152228453
sample_4050,0.4339024347959789,1.071978464946668
sample_4051,0.5891039876174617,1.0635321529762853
sample_4052,0.16240005917676634,0.5263867579763855
sample_4053,0.14596544828639224,0.6977114231746471
sample_4054,0.15837050405488692,0.8368031266787033
sample_4055,0.19961522648225033,0.9436618684885536
sample_4056,0.2696996155684823,1.0182876486041985
sample_4057,0.36862367131358315,1.0606804670256378
sample_4058,0.4963873937175527,1.0708403237528716
sample_4059,0.23846599605400765,0.5780359743602744
sample_4060,0.22343322140498884,0.7357338465619471
sample_4061,0.23724011341483886,0.8611987570694142
sample_4062,0.27988667208355755,0.9544307058826756
sample_4063,0.3513728974111449,1.0154296930017317
sample_4064,0.451698789397601,1.044195718426582
sample_4065,0.3365239283350484,0.6007117903423148
sample_4066,0.32289298992738497,0.7447828695473985
sample_4067,0.3381017181785902,0.8566209870582766
sample_4068,0.3821501130886642,0.936226142874949
sample_4069,0.45503817465760693,0.983598336997416
sample_4070,0.4565738560198885,0.5944142059225066
sample_4071,0.44434475385358035,0.7248584921310012
sample_4072,0.460955318346141,0.8230698166452903
sample_4073,0.5064055494975702,0.8890481794653738
sample_4074,0.598615779108528,0.5591432211008498
sample_4075,0.5877885131835753,0.6759607143127554
sample_4076,0.6058009139174911,0.7605452458304555
sample_4077,0.7626496976009669,0.49489883587734435
sample_4078,0.7532242679173695,0.5980895360926609
sample_4079,0.9486756114972053,0.40168105025199025
sample_4080,0.07339637125019208,0.03890760779805147
sample_4081,0.04620962724551364,0.2609259308413009
sample_4082,0.0478625498997039,0.45071129219034484
sample_4083,0.07835513921276296,0.6082636918451833
sample_4084,0.13768739518469075,0.733583129805816
sample_4085,0.22585931781548713,0.8266696060722432
sample_4086,0.3428709071051522,0.8875231206444647
sample_4087,0.488722163053686,0.9161436735224809
sample_4088,0.6634130856610887,0.9125312647062913
sample_4089,0.86694367492736,0.8766858941958963
sample_4090,1.0993139308524997,0.8086075619912955
sample_4091,0.06427847889157834,0.20420414175596308
sample_4092,0.03849357112825513,0.4125956718026236
sample_4093,0.13417684779149822,0.8443724917773718
sample_4094,0.22375060666364988,0.9238321750472099
sample_4095,0.6655098832333175,0.968813454691491
sample_4096,0.8704423087409441,0.9193412911845069
sample_4097,0.07715258193676397,0.34052727531202615
sample_4098,0.05276951041479622,0.5352920123620977
sample_4099,0.05722610555169713,0.6978237877179636
sample_4100,0.09052236734746674,0.8281226013796241
sample_4101,0.15265829580210502,0.9261884533470788
sample_4102,0.24363389091561208,0.992021343620328
sample_4103,0.3634491526879878,1.0256212721993716
sample_4104,0.5121040811192321,1.0269882390842098
sample_4105,0.6895986762093456,0.9961222442748421
sample_4106,0.11201868038574903,0.44787700846624057
sample_4107,0.08903744510513653,0.6290149525197232
sample_4108,0.09489587648339273,0.7779199348790001
sample_4109,0.12959397452051769,0.8945919555440713
sample_4110,0.19313173921651136,0.9790310145149372
sample_4111,0.2855091705713736,1.0312371117915975
sample_4112,0.40672626858510463,1.051210247374052
sample_4113,0.5567830332577043,1.0389504212623013
sample_4114,0.16887677423853353,0.5262533412186065
sample_4115,0.1472973751992763,0.6937644922755
sample_4116,0.15455764281888779,0.829042681638188
sample_4117,0.19065757709736805,0.9320879093066703
sample_4118,0.25559717803471693,1.0029001752809472
sample_4119,0.34937644563093456,1.0414794795610183
sample_4120,0.4719953798860209,1.047825822146884
sample_4121,0.24772686349511736,0.5756562735691236
sample_4122,0.2275493006972154,0.7295406316294282
sample_4123,0.23621140455818224,0.8511920279955272
sample_4124,0.27371317507801773,0.9406104626674205
sample_4125,0.34005461225672196,0.9977959356451083
sample_4126,0.43523571609429484,1.0227484469285906
sample_4127,0.34856894815550055,0.5960858055177922
sample_4128,0.32979322159895397,0.7363433705815078
sample_4129,0.339857161701276,0.8443679739510177
sample_4130,0.37876076846246687,0.9201596156263221
sample_4131,0.44650404188252635,0.9637182956074208
sample_4132,0.4714030282196831,0.5875419370646123
sample_4133,0.4540291379044918,0.7141727091317388
sample_4134,0.46549491424816924,0.8085705195046597
sample_4135,0.5058003572507153,0.8707353681833752
sample_4136,0.6162291036876651,0.5500246682095836
sample_4137,0.6002570496138291,0.6630286472801212
sample_4138,0.6131246621988617,0.7437996646564531
sample_4139,0.7830471745594465,0.48353399895270643
sample_4140,0.7684769567269658,0.582911185026655
sample_4141,0.9718572408350272,0.38806992929398054
sample_4142,0.0732517180319825,0.03708694764628018
sample_4143,0.04655889328842175,0.26034941775314396
sample_4144,0.04870573520372978,0.4513789261658022
sample_4145,0.07969224377790657,0.6101754728842549
sample_4146,0.13951841901095205,0.7367390579085019
sample_4147,0.22818426090286614,0.8310696812385434
sample_4148,0.345689769453649,0.8931673428743793
sample_4149,0.49203494466330044,0.9230320428160097
sample_4150,0.6672197865318209,0.9206637810634344
sample_4151,0.8712442950592101,0.8860625576166535
sample_4152,1.1041084702454675,0.819228372475667
sample_4153,0.06387398788066728,0.2027140678948099
sample_4154,0.038582999378461824,0.4123497450050847
sample_4155,0.135748033825058,0.8478590061706757
sample_4156,0.22581571195832736,0.9285628365041282
sample_4157,0.6690567463113481,0.977276557339252
sample_4158,0.8744830910800925,0.9290485408958822
sample_4159,0.07648825313315133,0.339367787741491
sample_4160,0.052599100872301324,0.5353766718551768
sample_4161,0.05754961527031999,0.699152594274657
sample_4162,0.09133979632720735,0.8306955549999318
sample_4163,0.1539696440429633,0.9300055540310007
sample_4164,0.24543915841758807,0.9970825913678641
sample_4165,0.3657483394510815,1.031926667010522
sample_4166,0.5148971871434437,1.0345377809589744
sample_4167,0.6928857014946748,1.0049159332132211
sample_4168,0.11109451378943494,0.4470481071863235
sample_4169,0.0886071977699402,0.6294301983034203
sample_4170,0.09495954840931412,0.7795793277263116
sample_4171,0.1301515657075568,0.8974954954549972
sample_4172,0.1941832496646681,0.9831787014894773
sample_4173,0.2870546002806481,1.0366289458297517
sample_4174,0.40876561755549684,1.0578462284758205
sample_4175,0.5593163014892143,1.046830549427684
sample_4176,0.16769276984951786,0.5257550262293073
sample_4177,0.14660729007137838,0.6945103243498152
sample_4178,0.15436147695210756,0.8310326607761174
sample_4179,0.19095533049170557,0.935322035508214
sample_4180,0.25638885069017214,1.007378448546105
sample_4181,0.35066203754750747,1.0472018998897905
sample_4182,0.4737748910637116,1.0547923895392706
sample_4183,0.24628302131340019,0.5754885448704425
sample_4184,0.22659937777661596,0.7306170499943614
sample_4185,0.23575540089870053,0.8535125934240746
sample_4186,0.27375109067965375,0.9441751751595822
sample_4187,0.3405864471194757,1.0026047952008843
sample_4188,0.4362614702181664,1.0288014535479808
sample_4189,0.3468652681810819,0.5962486631097291
sample_4190,0.328583460885653,0.737750375237059
sample_4191,0.33914132024909277,0.8470191256701832
sample_4192,0.3785388462714014,0.9240549144091018
sample_4193,0.4467760389525786,0.9688577414538149
sample_4194,0.46943951045256294,0.5880353809471672
sample_4195,0.45255953939848936,0.7159103000779079
sample_4196,0.4645192350032845,0.8115522575144433
sample_4197,0.5053185972669483,0.8749612532567728
sample_4198,0.6140057481278434,0.5508486983827566
sample_4199,0.5985276133151252,0.6650968245169084
sample_4200,0.6118891451612756,0.7471119889568547
sample_4201,0.7805639812069234,0.4846886154164974
sample_4202,0.7664876826355603,0.5853099485540602
sample_4203,0.9691142096898024,0.38955513204838954
sample_4204,0.07320705213613193,0.03531631966734505
sample_4205,0.04700814665368891,0.25982293683782304
sample_4206,0.04964890783011469,0.4520965923140956
sample_4207,0.08112933566540917,0.6121372860961625
sample_4208,0.1414494301595724,0.7399450181840239
sample_4209,0.23060919131260427,0.8355197885776796
sample_4210,0.3486086191245048,0.8988615972771297
sample_4211,0.49544771359527406,0.9299704442823744
sample_4212,0.6711264747249123,0.9288463295934133
sample_4213,0.875644902513419,0.8954892532102469
sample_4214,1.1090029969607942,0.8298992151328747
sample_4215,0.0635694841921152,0.2012740262064927
sample_4216,0.038772414951027456,0.41215385038038177
sample_4217,0.13741920718097683,0.8513955527368156
sample_4218,0.22798080457536396,0.9333435301338824
sample_4219,0.6727035967117379,0.985789692159849
sample_4220,0.8786238607416001,0.9388058227800935
sample_4221,0.07592391165189777,0.33825833234379177
sample_4222,0.05252867865216551,0.535511363521092
sample_4223,0.05797311231130184,0.7005314330041864
sample_4224,0.09225721262930694,0.8333185407930753
sample_4225,0.1553809796061806,0.9338726868877586
sample_4226,0.2473444132419231,1.0021938712882363
sample_4227,0.3681475135365343,1.0382820939945085
sample_4228,0.5177902804900142,1.0421373550065753
sample_4229,0.6962727141023629,1.0137596543244363
sample_4230,0.11027033451547982,0.44626923807924235
sample_4231,0.0882769377571028,0.6298954762599535
sample_4232,0.09512320765759447,0.7812887527464589
sample_4233,0.13080914421695483,0.9004490675387588
sample_4234,0.19533474743518392,0.9873764206368533
sample_4235,0.2887000173122817,1.042070812040742
sample_4236,0.41090495384824816,1.0645322417504253
sample_4237,0.5619495570430832,1.0547607097659029
sample_4238,0.1666087527828613,0.5253067434128442
sample_4239,0.14601719226583953,0.6953061885969662
sample_4240,0.15426529840768646,0.8330726720868828
sample_4241,0.19135307120840217,0.9386061938825937
sample_4242,0.2572805106679865,1.0119067539840993
sample_4243,0.3520476167864396,1.052974352391399
sample_4244,0.4756543895637614,1.061808989104493
sample_4245,0.2449391664540421,0.5753708483445975
sample_4246,0.22574944217837561,0.7317435005321306
sample_4247,0.2353993845615779,0.855883191025458
sample_4248,0.2738889936036489,0.9477899198245798
sample_4249,0.34121826930458854,1.0074636869294964
sample_4250,0.4373872116643969,1.034904492340207
sample_4251,0.34526157552902226,0.5964615528745021
sample_4252,0.3274736874947111,0.7392074120654462
sample_4253,0.33852546611926865,0.8497203095621847
sample_4254,0.37841691140269496,0.9280002453647176
sample_4255,0.44714802334498993,0.974047219473045
sample_4256,0.4675759800078019,0.5885788570025582
sample_4257,0.45118992821484605,0.7176979231969132
sample_4258,0.46364354308075884,0.8145840276970626
sample_4259,0.5049368246055405,0.8792371705030065
sample_4260,0.6118823798903807,0.5517227607287656
sample_4261,0.5968981643387803,0.6672150339265317
sample_4262,0.6107536154460484,0.7504743454300922
sample_4263,0.7781807751767592,0.4858932640531244
sample_4264,0.7645983958665139,0.5877587442543014
sample_4265,0.9664711658669369,0.3910903669756345
sample_4266,0.07326237356264045,0.033595723861245874
sample_4267,0.047557387341315205,0.25934648809533817
sample_4268,0.05069206777885871,0.452864290635225
sample_4269,0.08266641487527088,0.6141491314809062
sample_4270,0.14348042863055185,0.7432010106323818
sample_4271,0.23313410904470142,0.8400199280896519
sample_4272,0.35162745611771973,0.9046058838527162
sample_4273,0.4989604698496066,0.9369588779215752
sample_4274,0.6751331502403626,0.9370789102962284
sample_4275,0.8801454972899869,0.9049659809766761
sample_4276,1.1139975109984799,0.8406200899629183
sample_4277,0.06336496782592224,0.19988401669101152
sample_4278,0.039061817845952196,0.41200798792851495
sample_4279,0.1391903678592548,0.8549821314757915
sample_4280,0.23024588451475964,0.9381742559364725
sample_4281,0.6764504344344868,0.9943528591532822
sample_4282,0.8828646177254664,0.9486131368371409
sample_4283,0.07545955749300329,0.3371989091189287
sample_4284,0.05255824375438878,0.5356960873598431
sample_4285,0.05849659667464288,0.7019603039065518
sample_4286,0.0932746162537656,0.8359915587590551
sample_4287,0.15689230249175706,0.9377898519173526
sample_4288,0.24934965538861728,1.0073551833814447
sample_4289,0.3706466749443462,1.044687553151331
sample_4290,0.5207833611589439,1.049786961227012
sample_4291,0.6997597140324104,1.0226534076084874
sample_4292,0.10954614256388384,0.4455404011449972
sample_4293,0.08804666506662459,0.6304107863893226
sample_4294,0.09538685422823398,0.7830482099394424
sample_4295,0.1315667100487121,0.9034526717953565
sample_4296,0.1965862325280589,0.9916241719570653
sample_4297,0.2904454216662743,1.0475627104245682
sample_4298,0.4131442774633586,1.0712682871978656
sample_4299,0.5646827999193114,1.0627409022769576
sample_4300,0.16562472303856382,0.524908492769217
sample_4301,0.14552708178265975,0.6961520850169535
sample_4302,0.15426910718562442,0.8351627155704842
sample_4303,0.19185079924745788,0.9419403844298093
sample_4304,0.2582721579681599,1.0164850915949293
sample_4305,0.35353318334773076,1.0587968370658432
sample_4306,0.4776338753861703,1.0688756208425516
sample_4307,0.2436952989170431,0.5753031839915884
sample_4308,0.22499949390249435,0.7329199832427358
sample_4309,0.23514335554681437,0.8583038207996775
sample_4310,0.27412688385000306,0.9514546966624137
sample_4311,0.34195007881206047,1.0123726108309443
sample_4312,0.4386129404329866,1.0410575633052694
sample_4313,0.34375787019932175,0.596724474812111
sample_4314,0.32646390142612836,0.7407144810666694
sample_4315,0.33800959931180363,0.8524715256270221
sample_4316,0.37839496385634763,0.9319956084931693
sample_4317,0.44761999505976036,0.9792867296651111
sample_4318,0.4658124368853998,0.5891723652307851
sample_4319,0.4499203043535617,0.7195355784887544
sample_4320,0.4628678384805923,0.8176658300525182
sample_4321,0.5046550392664916,0.8835631199220764
sample_4322,0.6098589989752774,0.5526468552476105
sample_4323,0.5953687026847945,0.6693832755089909
sample_4324,0.6097180730531804,0.7538867340761657
sample_4325,0.7758975564689543,0.48714794486258733
sample_4326,0.7628090964198266,0.5902575721273787
sample_4327,0.9639281093664303,0.39267563407571554
sample_4328,0.07341768231150805,0.03192516022798275
sample_4329,0.048206615351300525,0.2589200715256893
sample_4330,0.0518352150499618,0.4536820211291904
sample_4331,0.08430348140749172,0.6162110090384858
sample_4332,0.14561141442389036,0.7465070352535758
sample_4333,0.2357590140991577,0.8445700997744601
sample_4334,0.3547462804332937,0.9104002026011386
sample_4335,0.5025732134262985,0.943997343733612
sample_4336,0.679239813078172,0.9453615231718795
sample_4337,0.8847460793889141,0.9144927409159416
sample_4338,1.1190920123585248,0.8513909969657978
sample_4339,0.06326043878208831,0.19854403934836645
sample_4340,0.03945120806323604,0.4119121576494841
sample_4341,0.14106151585989182,0.8586187423876035
sample_4342,0.23261095177651442,0.9430550139118988
sample_4343,0.6802972594795946,1.0029660583195514
sample_4344,0.8872053620316922,0.9584704830670242
sample_4345,0.07509519065646789,0.33618951806690156
sample_4346,0.052687796178971125,0.5359308433714303
sample_4347,0.05912006836034289,0.7034392069817532
sample_4348,0.09439200720058344,0.8387146088978708
sample_4349,0.15850361269969257,0.9417570491197826
sample_4350,0.25145488485767054,1.012566527647489
sample_4351,0.3732458236745172,1.0511430444809897
sample_4352,0.5238764291502325,1.057486599620285
sample_4353,0.7033467012848167,1.0315971930653745
sample_4354,0.10892193793464694,0.44486159638358813
sample_4355,0.08791637969850535,0.6309761286915277
sample_4356,0.09575048812123249,0.7848576993052618
sample_4357,0.13242426320282835,0.9065063082247902
sample_4358,0.19793770494329288,0.9959219554501132
sample_4359,0.2922908133426261,1.0531046409812306
sample_4360,0.41548358840082805,1.0780543648181422
sample_4361,0.5675160301178985,1.0707711269608484
sample_4362,0.1647406806166254,0.524560274298426
sample_4363,0.1451369586218391,0.6970480136097768
sample_4364,0.15437290328592146,0.8373027912269217
sample_4365,0.19244851460887266,0.9453246071498611
sample_4366,0.2593637925906924,1.0211134613785953
sample_4367,0.355118737231381,1.0646693539131236
sample_4368,0.4797133485309383,1.0759922847534464
sample_4369,0.24255141870240318,0.5752855518114153
sample_4370,0.22434953294897214,0.7341464981261769
sample_4371,0.2349873138544099,0.860774482746733
sample_4372,0.27446476141871634,0.9551695056730835
sample_4373,0.34278187564189144,1.0173315669052285
sample_4374,0.4399386565239353,1.0472606664431678
sample_4375,0.34235415219198034,0.597037428922556
sample_4376,0.32555410267990464,0.7422715822407286
sample_4377,0.33759371982669767,0.8552727738646957
sample_4378,0.3784730036323594,0.9360410037944571
sample_4379,0.44819195409688983,0.9845762720300131
sample_4380,0.4641488810853569,0.589815905631848
sample_4381,0.4487506678146365,0.7214232659534316
sample_4382,0.46219212120278486,0.8207976645808097
sample_4383,0.5044732412498019,0.8879391015139821
sample_4384,0.6079356053825329,0.5536209819392915
sample_4385,0.5939392283531677,0.6716015492642862
sample_4386,0.6087825179826714,0.7573491548950753
sample_4387,0.7737143250835082,0.48845265784488634
sample_4388,0.7611197842954984,0.592806432173292
sample_4389,0.9614850401882828,0.39431093334863254
sample_4390,0.07367297838273476,0.030304628767555575
sample_4391,0.04895583068364498,0.25854368712887643
sample_4392,0.05307834964342387,0.4545497837959918
sample_4393,0.08604053526207159,0.6183229187689016
sample_4394,0.14784238753958803,0.7498630920476057
sample_4395,0.23848390647597306,0.8491703036321043
sample_4396,0.35796509207122684,0.9162445535223972
sample_4397,0.5062859443253492,0.9510858417184846
sample_4398,0.6834464632383406,0.9536941682203666
sample_4399,0.8894466488102004,0.9240695330280428
sample_4400,1.1242865010409289,0.8622119361415135
sample_4401,0.06325589706061358,0.19725409417855727
sample_4402,0.039940585602879,0.4118663595432892
sample_4403,0.143032651182888,0.8623053854722516
sample_4404,0.23507600636062823,0.9479858040601611
sample_4405,0.6842440718470617,1.0116292896586565
sample_4406,0.8916460936602768,0.9683778614697438
sample_4407,0.07483081114229159,0.33523015918771043
sample_4408,0.05291733592591255,0.5362156315558534
sample_4409,0.059843527368402066,0.7049681422297907
sample_4410,0.09560938546976036,0.8414876912095225
sample_4411,0.1602149102299872,0.9457742784950486
sample_4412,0.25366010164908287,1.0178279040863694
sample_4413,0.3759449597270473,1.0576485679834842
sample_4414,0.5270694844638804,1.0652362701863938
sample_4415,0.7070336758595822,1.0405910106950977
sample_4416,0.1083977206277692,0.444232823795015
sample_4417,0.08788608165274536,0.6315915031665689
sample_4418,0.09621410933659019,0.7867172208439173
sample_4419,0.13338180367930375,0.9096099768270599
sample_4420,0.19938916468088602,1.0002697711159971
sample_4421,0.2942361923413369,1.0586966037107288
sample_4422,0.41792288666065663,1.0848904746112549
sample_4423,0.570449247638845,1.0788513838175753
sample_4424,0.1639566255170461,0.5242620880004709
sample_4425,0.14484682278337754,0.6979939743754359
sample_4426,0.1545766867085776,0.8394928990561952
sample_4427,0.19314621729264653,0.9487588620427488
sample_4428,0.26055541453558406,1.0257918633350973
sample_4429,0.35680427843739027,1.07059190293324
sample_4430,0.4818928089980653,1.0831589808371769
sample_4431,0.24150752581012236,0.5753179518040783
sample_4432,0.2237995593178091,0.7354230451824542
sample_4433,0.23493125948436455,0.8632951768666244
sample_4434,0.2749026263097887,0.9589343468565892
sample_4435,0.3437136597940815,1.0223405551523486
sample_4436,0.4413643599372431,1.053513801753902
sample_4437,0.341050421506998,0.5974004152058369
sample_4438,0.3247442912560401,0.7438787155876239
sample_4439,0.3372778276639508,0.8581240542752051
sample_4440,0.37865103073073025,0.9401364312685808
sample_4441,0.4488639004563785,0.9899158465677511
sample_4442,0.4625853126076731,0.5905094782057471
sample_4443,0.4476810185980704,0.7233609855909449
sample_4444,0.46161639124733644,0.8239795312819372
sample_4445,0.5043914305554712,0.892365115278724
sample_4446,0.6061121991121475,0.5546451408038086
sample_4447,0.5926097413439002,0.6738698551924174
sample_4448,0.6079469502345215,0.7608616078868207
sample_4449,0.7716310810204213,0.48980740300002135
sample_4450,0.7595304594935293,0.5954053243920413
sample_4451,0.9591419583324945,0.39599626479438554
sample_4452,0.07402826177632055,0.028734129479964454
sample_4453,0.04980503333834849,0.25821733490489956
sample_4454,0.05442147155924518,0.4554675786356292
sample_4455,0.08787757643901065,0.6204848606721532
sample_4456,0.15017334797764473,0.7532691810144716
sample_4457,0.2413087861751475,0.8538205396625845
sample_4458,0.36128389103151903,0.9221389366164918
sample_4459,0.5100986625467592,0.9582243718761936
sample_4460,0.6877531007208681,0.9620768454416897
sample_4461,0.894247205553846,0.9336963573129802
sample_4462,1.1295809770456922,0.8730829074900652
sample_4463,0.06335134266149783,0.1960141811815842
sample_4464,0.04052995046488106,0.4118705936099304
sample_4465,0.14510377382824316,0.8660420607297354
sample_4466,0.2376410482671012,0.9529666263812594
sample_4467,0.6882908715368878,1.0203425531705974
sample_4468,0.8961868126112209,0.9783352720452991
sample_4469,0.0746664189504744,0.3343208324813553
sample_4470,0.05324686299521306,0.5365504519131126
sample_4471,0.06066697369882032,0.7065471096506641
sample_4472,0.0969267510612963,0.8443108056940102
sample_4473,0.16202619508264093,0.9498415400431506
sample_4474,0.25596530576285437,1.0231393126980857
sample_4475,0.3787440831019364,1.064204123658815
sample_4476,0.5303625270998872,1.0730359729253387
sample_4477,0.7108206377567068,1.0496348604976566
sample_4478,0.10797349064325046,0.4436540833792779
sample_4479,0.08795577092934431,0.6322569098144462
sample_4480,0.09677771787430686,0.7886267745554087
sample_4481,0.13443933147813816,0.9127636776021657
sample_4482,0.20094061174083822,1.0046676189547172
sample_4483,0.29628155866240685,1.0643385986130633
sample_4484,0.4204621722428442,1.0917766165772034
sample_4485,0.5734824524821502,1.0869816728471382
sample_4486,0.16327255773982588,0.5240139338753519
sample_4487,0.14465667426727502,0.698989967313931
sample_4488,0.15488045745359283,0.8417330390583047
sample_4489,0.19394390729877947,0.9522431491084726
sample_4490,0.2618470238028347,1.0305202974644354
sample_4491,0.3585898069657587,1.0765644841261923
sample_4492,0.4841722567875515,1.0903757090937436
sample_4493,0.24056362024020067,0.5754003839695772
sample_4494,0.22334957300900504,0.7367496244115674
sample_4495,0.2349751924366783,0.865865903159352
sample_4496,0.2754404785232201,0.9627492202129311
sample_4497,0.3447454312686308,1.0273995755723044
sample_4498,0.44289005067291004,1.0598169692374724
sample_4499,0.3398466781443748,0.5978134336619538
sample_4500,0.32403446715453454,0.7455358811073551
sample_4501,0.337061922823563,0.8610253668585506
sample_4502,0.3789290451514602,0.9442818909155407
sample_4503,0.44963583413822605,0.9953054532783252
sample_4504,0.46112173145234836,0.591253082952482
sample_4505,0.4467113567038634,0.7253487374012941
sample_4506,0.4611406486142472,0.8272114301559008
sample_4507,0.5044096071834996,0.8968411612163019
sample_4508,0.6043887801641212,0.5557193318411615
sample_4509,0.5913802416569917,0.6761881932933848
sample_4510,0.6072113698087307,0.7644240930514024
sample_4511,0.7696478242796936,0.4912121803279924
sample_4512,0.7580411220139194,0.5980542487836266
sample_4513,0.9568988637990654,0.3977316284129746
sample_4514,0.0744835324922655,0.02721366236520928
